Число заявок,Дата договора,Тарифный план,Физ/Юр,Тип кл,Дата снятия
0,43965,ПП ДРВ+MVNO 120 1.1. гр. Кр ХФ,Физическое лицо,Единый договор,43990
0,41632,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43990
0,41632,ПН-2 21гр 60 Кр ХФ,Физическое лицо,Единый договор,43990
2,42438,ПН-3 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43990
0,42438,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43990
0,43440,ДН-1 120 Кр ХФ,Физическое лицо,Единый договор,43990
0,42579,БИнт 21гр 60 К ХФ,Физическое лицо,Единый договор,43990
0,42579,EIPTVБольшой (ХМФ)К,Физическое лицо,Единый договор,43990
0,43446,ДИнт пак+MVNO 1гр 200 К ХФ,Физическое лицо,Единый договор,43990
0,43446,EIPTV Для впечатл. везде(ХМФ)К,Физическое лицо,Единый договор,43990
0,43323,Социальный Кредит ХМФЭС,Физическое лицо,Единый договор,43990
0,43006,УД Домовой 2017 120 Кр ХФ,Физическое лицо,Единый договор,43990
0,41953,УД FAST 11гр 12 Мб в пак Кр ХФ,Физическое лицо,Единый договор,43990
0,41953,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43990
0,42520,БИнт 21гр 120 К ХФ,Физическое лицо,Единый договор,43990
0,42520,EIPTVБольшой Пакет(ХМФ)К,Физическое лицо,Единый договор,43990
0,41972,Инт 10Мб/с+100 Сург (ХФ)К,Физическое лицо,Единый договор,43990
0,43418,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,43990
0,43418,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43990
1,43444,DSL БИ 23гр(2) max Кр ХФ,Физическое лицо,Единый договор,43989
0,42031,ВЦ-3 50Мб/с ХФ1 Кр,Физическое лицо,Единый договор,43990
0,42031,EIPTV Верная цена-3 (ХМФ)К,Физическое лицо,Единый договор,43990
0,40792,ДИнт new 1гр 100 Кр ХФ,Физическое лицо,Единый договор,43990
0,43539,ПП EIPTV Для б/впечат. (ХМФ)К,Физическое лицо,Единый договор,43990
0,41912,Инт 10Мб/с+100 Сург (ХФ)К,Физическое лицо,Единый договор,43991
0,42869,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43988
0,42869,DSL БИ 23гр(2) max Кр ХФ,Физическое лицо,Единый договор,43988
0,41065,DSL БИ 23гр(2) max Кр ХФ,Физическое лицо,Единый договор,43988
1,42599,БИнт 21гр 120 К ХФ,Физическое лицо,Единый договор,43990
0,43008,БИ 21гр 60 Кр ХФ,Физическое лицо,Единый договор,43990
0,42374,ПН-2 21гр 60 Кр ХФ,Физическое лицо,Единый договор,43990
0,42374,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43990
0,41625,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43988
0,42946,EIPTVОсн.пакеты каналов(ХМФ)К,Физическое лицо,Единый договор,43991
0,42060,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43989
0,42284,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43991
0,42284,ПН-3 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43991
0,41982,Инт 10Мб/с+100 Сург (ХФ)К,Физическое лицо,Единый договор,43991
0,41521,MVNO+БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43991
0,39618,УД МИКС Мегабит ХМФ,Физическое лицо,Единый договор,43986
0,43889,EIPTV Для выгоды Кр (ХМФ),Физическое лицо,Единый договор,43988
0,39785,ДИнт new 1гр 100 Кр ХФ,Физическое лицо,Единый договор,43991
0,42787,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43991
0,41949,Инт 10Мб/с+100 Сург (ХФ)К,Физическое лицо,Единый договор,43991
0,40772,ДИнт пак+MVNO 1гр 200 К ХФ,Физическое лицо,Единый договор,43991
0,41760,УД ДИнт 1гр 100 Кр ХФ,Физическое лицо,Единый договор,43988
0,43794,ПП ДРВ+MVNO 120 1.1. гр. Кр ХФ,Физическое лицо,Единый договор,43991
0,43794,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,43991
2,42363,ПН-3 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43991
0,42363,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43991
0,43991,СР 100 Мб/с Кр ХФ,Физическое лицо,Единый договор,43991
0,42825,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43991
0,42825,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43991
0,39795,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43991
0,43412,ДВ-1 200 Кр ХФ,Физическое лицо,Единый договор,43991
0,43448,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,43991
0,41548,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43987
1,41533,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43982
0,41533,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43982
0,43412,EIPTV Для выгоды Кр (ХМФ),Физическое лицо,Единый договор,43991
1,43869,ДИнт new 1гр 100 Кр ХФ,Физическое лицо,Единый договор,43991
0,43781,EIPTV Для развлечений (ХМФ)К,Физическое лицо,Единый договор,43991
0,43781,ДР 1.1гр 120 Кр ХФ,Физическое лицо,Единый договор,43991
0,42599,EIPTVБольшой Пакет(ХМФ)К,Физическое лицо,Единый договор,43990
0,43965,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,43990
0,41972,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43990
3,40821,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43992
0,41855,ПП ДРВ+MVNO 120 1.1. гр. Кр ХФ,Физическое лицо,Единый договор,43992
0,41855,ПП EIPTV Д. развл.везде (ХМФ)К,Физическое лицо,Единый договор,43992
0,40772,EIPTV Для впечатл. везде(ХМФ)К,Физическое лицо,Единый договор,43991
1,43438,ДВ-1 200 Кр ХФ,Физическое лицо,Единый договор,43992
0,42254,EIPTV Пакет навсегда (ХМФ)К,Физическое лицо,Единый договор,43992
0,42254,ПН-1 21гр 15 Кр ХФ,Физическое лицо,Единый договор,43992
0,42073,МИ 25Мб/с Кр ХФ1,Физическое лицо,Единый договор,43992
0,42219,Суточный Г Кр ХФ,Физическое лицо,Единый договор,43992
0,42219,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43992
0,41521,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43991
0,43152,УД ГК 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43992
0,43152,EIPTVТВЛегкий+Год кино* (ХМФ)К,Физическое лицо,Единый договор,43992
1,41978,БИ 35гр 50 Кр ХФ,Физическое лицо,Единый договор,43992
0,41978,EIPTV Будем вместе. Лег.(ХФ) К,Физическое лицо,Единый договор,43992
0,41800,Суточный Г Кр ХФ,Физическое лицо,Единый договор,43992
0,42891,УД Домовой 2017 120 Кр ХФ,Физическое лицо,Единый договор,43992
0,43777,ДИнт new 1гр 100 Кр ХФ,Физическое лицо,Единый договор,43992
0,43508,EIPTVОсн.пак. кан.Архив (ХМФ)К,Физическое лицо,Единый договор,43992
0,42408,WG 200 Мб/с Кр ХФ,Физическое лицо,Единый договор,43992
0,43705,EIPTV Для выгоды Кр (ХМФ),Физическое лицо,Единый договор,43992
0,43720,ДИнт в пак 1гр 150 Кр ХФ,Физическое лицо,Единый договор,43992
0,43367,БИ 35гр 50 Кр ХФ,Физическое лицо,Единый договор,43992
2,41165,ДИнт new 1гр 50 Ав ХФ,Физическое лицо,Единый договор,43992
0,42769,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43992
0,42488,БИ 21гр 120 Кр ХФ,Физическое лицо,Единый договор,43992
0,43658,ДИнтА пак 1гр 120 Кр ХФ,Физическое лицо,Единый договор,43992
